busques,buscar,S,P,2,S,0
busqué,buscar,I,S,1,S,0
busquéis,buscar,S,P,2,P,0
cae,caer,I,P,3,S,0
cae,caer,M,0,2,S,0
caed,caer,M,0,2,P,0
caemos,caer,I,P,1,P,0
caen,caer,I,P,3,P,0
caer,caer,N,0,0,0,0
caeremos,caer,I,F,1,P,0
caerá,caer,I,F,3,S,0
caerán,caer,I,F,3,P,0
caerás,caer,I,F,2,S,0
caeré,caer,I,F,1,S,0
caeréis,caer,I,F,2,P,0
caería,caer,I,C,1,S,0
caería,caer,I,C,3,S,0
caeríais,caer,I,C,2,P,0
caeríamos,caer,I,C,1,P,0
caerían,caer,I,C,3,P,0
caerías,caer,I,C,2,S,0
caes,caer,I,P,2,S,0
caiga,caer,M,0,3,S,0
caiga,caer,S,P,1,S,0
caiga,caer,S,P,3,S,0
caigamos,caer,M,0,1,P,0
caigamos,caer,S,P,1,P,0
caigan,caer,M,0,3,P,0
caigan,caer,S,P,3,P,0
caigas,caer,S,P,2,S,0
caigo,caer,I,P,1,S,0
caigáis,caer,S,P,2,P,0
cayendo,caer,G,0,0,0,0
cayera,caer,S,I,1,S,0
cayera,caer,S,I,3,S,0
cayerais,caer,S,I,2,P,0
cayeran,caer,S,I,3,P,0
cayeras,caer,S,I,2,S,0
cayere,caer,S,F,1,S,0
cayere,caer,S,F,3,S,0
cayereis,caer,S,F,2,P,0
cayeren,caer,S,F,3,P,0
cayeres,caer,S,F,2,S,0
cayeron,caer,I,S,3,P,0
cayese,caer,S,I,1,S,0
cayese,caer,S,I,3,S,0
cayeseis,caer,S,I,2,P,0
cayesen,caer,S,I,3,P,0
cayeses,caer,S,I,2,S,0
cayéramos,caer,S,I,1,P,0
cayéremos,caer,S,F,1,P,0
cayésemos,caer,S,I,1,P,0
cayó,caer,I,S,3,S,0
caéis,caer,I,P,2,P,0
caí,caer,I,S,1,S,0
caía,caer,I,I,1,S,0
caía,caer,I,I,3,S,0
caíais,caer,I,I,2,P,0
caíamos,caer,I,I,1,P,0
caían,caer,I,I,3,P,0
caías,caer,I,I,2,S,0
caída,caer,P,0,0,S,F
caídas,caer,P,0,0,P,F
caído,caer,P,0,0,S,M
caídos,caer,P,0,0,P,M
caímos,caer,I,S,1,P,0
caíste,caer,I,S,2,S,0
caísteis,caer,I,S,2,P,0
cerraba,cerrar,I,I,1,S,0
cerraba,cerrar,I,I,3,S,0
cerrabais,cerrar,I,I,2,P,0
cerraban,cerrar,I,I,3,P,0
cerrabas,cerrar,I,I,2,S,0
cerrad,cerrar,M,0,2,P,0
cerrada,cerrar,P,0,0,S,F
cerradas,cerrar,P,0,0,P,F
cerrado,cerrar,P,0,0,S,M
cerrados,cerrar,P,0,0,P,M
cerramos,cerrar,I,P,1,P,0
cerramos,cerrar,I,S,1,P,0
cerrando,cerrar,G,0,0,0,0
cerrar,cerrar,N,0,0,0,0
cerrara,cerrar,S,I,1,S,0
cerrara,cerrar,S,I,3,S,0
cerrarais,cerrar,S,I,2,P,0
cerraran,cerrar,S,I,3,P,0
cerraras,cerrar,S,I,2,S,0
cerrare,cerrar,S,F,1,S,0
cerrare,cerrar,S,F,3,S,0
cerrareis,cerrar,S,F,2,P,0
cerraremos,cerrar,I,F,1,P,0
cerraren,cerrar,S,F,3,P,0
cerrares,cerrar,S,F,2,S,0
cerraron,cerrar,I,S,3,P,0
cerrará,cerrar,I,F,3,S,0
cerrarán,cerrar,I,F,3,P,0
cerrarás,cerrar,I,F,2,S,0
cerraré,cerrar,I,F,1,S,0
cerraréis,cerrar,I,F,2,P,0
cerraría,cerrar,I,C,1,S,0
cerraría,cerrar,I,C,3,S,0
cerraríais,cerrar,I,C,2,P,0
cerraríamos,cerrar,I,C,1,P,0
cerrarían,cerrar,I,C,3,P,0
cerrarías,cerrar,I,C,2,S,0
cerrase,cerrar,S,I,1,S,0
cerrase,cerrar,S,I,3,S,0
cerraseis,cerrar,S,I,2,P,0
cerrasen,cerrar,S,I,3,P,0
cerrases,cerrar,S,I,2,S,0
cerraste,cerrar,I,S,2,S,0
cerrasteis,cerrar,I,S,2,P,0
cerremos,cerrar,M,0,1,P,0
cerremos,cerrar,S,P,1,P,0
cerrábamos,cerrar,I,I,1,P,0
cerráis,cerrar,I,P,2,P,0
cerráramos,cerrar,S,I,1,P,0
cerráremos,cerrar,S,F,1,P,0
cerrásemos,cerrar,S,I,1,P,0
cerré,cerrar,I,S,1,S,0
cerréis,cerrar,S,P,2,P,0
cerró,cerrar,I,S,3,S,0
cierra,cerrar,I,P,3,S,0
cierra,cerrar,M,0,2,S,0
cierran,cerrar,I,P,3,P,0
cierras,cerrar,I,P,2,S,0
cierre,cerrar,M,0,3,S,0
cierre,cerrar,S,P,1,S,0
cierre,cerrar,S,P,3,S,0
cierren,cerrar,M,0,3,P,0
cierren,cerrar,S,P,3,P,0
cierres,cerrar,S,P,2,S,0
cierro,cerrar,I,P,1,S,0
coloca,colocar,I,P,3,S,0
coloca,colocar,M,0,2,S,0
colocaba,colocar,I,I,1,S,0
colocaba,colocar,I,I,3,S,0
colocabais,colocar,I,I,2,P,0
colocaban,colocar,I,I,3,P,0
colocabas,colocar,I,I,2,S,0
colocad,colocar,M,0,2,P,0
colocada,colocar,P,0,0,S,F
colocadas,colocar,P,0,0,P,F
colocado,colocar,P,0,0,S,M
colocados,colocar,P,0,0,P,M
colocamos,colocar,I,P,1,P,0
colocamos,colocar,I,S,1,P,0
colocan,colocar,I,P,3,P,0
colocando,colocar,G,0,0,0,0
colocar,colocar,N,0,0,0,0
colocara,colocar,S,I,1,S,0
colocara,colocar,S,I,3,S,0
colocarais,colocar,S,I,2,P,0
colocaran,colocar,S,I,3,P,0
colocaras,colocar,S,I,2,S,0
colocare,colocar,S,F,1,S,0
colocare,colocar,S,F,3,S,0
colocareis,colocar,S,F,2,P,0
colocaremos,colocar,I,F,1,P,0
colocaren,colocar,S,F,3,P,0
colocares,colocar,S,F,2,S,0
colocaron,colocar,I,S,3,P,0
colocará,colocar,I,F,3,S,0
colocarán,colocar,I,F,3,P,0
colocarás,colocar,I,F,2,S,0
colocaré,colocar,I,F,1,S,0
colocaréis,colocar,I,F,2,P,0
colocaría,colocar,I,C,1,S,0
colocaría,colocar,I,C,3,S,0
colocaríais,colocar,I,C,2,P,0
colocaríamos,colocar,I,C,1,P,0
colocarían,colocar,I,C,3,P,0
colocarías,colocar,I,C,2,S,0
colocas,colocar,I,P,2,S,0
colocase,colocar,S,I,1,S,0
colocase,colocar,S,I,3,S,0
colocaseis,colocar,S,I,2,P,0
colocasen,colocar,S,I,3,P,0
colocases,colocar,S,I,2,S,0
colocaste,colocar,I,S,2,S,0
colocasteis,colocar,I,S,2,P,0
coloco,colocar,I,P,1,S,0
colocábamos,colocar,I,I,1,P,0
colocáis,colocar,I,P,2,P,0
colocáramos,colocar,S,I,1,P,0
colocáremos,colocar,S,F,1,P,0
colocásemos,colocar,S,I,1,P,0
colocó,colocar,I,S,3,S,0
coloque,colocar,M,0,3,S,0
coloque,colocar,S,P,1,S,0
coloque,colocar,S,P,3,S,0
coloquemos,colocar,M,0,1,P,0
coloquemos,colocar,S,P,1,P,0
coloquen,colocar,M,0,3,P,0
coloquen,colocar,S,P,3,P,0
coloques,colocar,S,P,2,S,0
coloqué,colocar,I,S,1,S,0
coloquéis,colocar,S,P,2,P,0
comencemos,comenzar,M,0,1,P,0
comencemos,comenzar,S,P,1,P,0
comencé,comenzar,I,S,1,S,0
comencéis,comenzar,S,P,2,P,0
comenzaba,comenzar,I,I,1,S,0
comenzaba,comenzar,I,I,3,S,0
comenzabais,comenzar,I,I,2,P,0
comenzaban,comenzar,I,I,3,P,0
comenzabas,comenzar,I,I,2,S,0
comenzad,comenzar,M,0,2,P,0
comenzada,comenzar,P,0,0,S,F
comenzadas,comenzar,P,0,0,P,F
comenzado,comenzar,P,0,0,S,M
comenzados,comenzar,P,0,0,P,M
comenzamos,comenzar,I,P,1,P,0
comenzamos,comenzar,I,S,1,P,0
comenzando,comenzar,G,0,0,0,0
comenzar,comenzar,N,0,0,0,0
comenzara,comenzar,S,I,1,S,0
comenzara,comenzar,S,I,3,S,0
comenzarais,comenzar,S,I,2,P,0
comenzaran,comenzar,S,I,3,P,0
comenzaras,comenzar,S,I,2,S,0
comenzare,comenzar,S,F,1,S,0
comenzare,comenzar,S,F,3,S,0
comenzareis,comenzar,S,F,2,P,0
comenzaremos,comenzar,I,F,1,P,0
comenzaren,comenzar,S,F,3,P,0
comenzares,comenzar,S,F,2,S,0
comenzaron,comenzar,I,S,3,P,0
comenzará,comenzar,I,F,3,S,0
comenzarán,comenzar,I,F,3,P,0
comenzarás,comenzar,I,F,2,S,0
comenzaré,comenzar,I,F,1,S,0
comenzaréis,comenzar,I,F,2,P,0
comenzaría,comenzar,I,C,1,S,0
comenzaría,comenzar,I,C,3,S,0
comenzaríais,comenzar,I,C,2,P,0
comenzaríamos,comenzar,I,C,1,P,0
comenzarían,comenzar,I,C,3,P,0
comenzarías,comenzar,I,C,2,S,0
comenzase,comenzar,S,I,1,S,0
comenzase,comenzar,S,I,3,S,0
comenzaseis,comenzar,S,I,2,P,0
comenzasen,comenzar,S,I,3,P,0
comenzases,comenzar,S,I,2,S,0
comenzaste,comenzar,I,S,2,S,0
comenzasteis,comenzar,I,S,2,P,0
comenzábamos,comenzar,I,I,1,P,0
comenzáis,comenzar,I,P,2,P,0
comenzáramos,comenzar,S,I,1,P,0
comenzáremos,comenzar,S,F,1,P,0
comenzásemos,comenzar,S,I,1,P,0
comenzó,comenzar,I,S,3,S,0
comience,comenzar,M,0,3,S,0
comience,comenzar,S,P,1,S,0
comience,comenzar,S,P,3,S,0
comiencen,comenzar,M,0,3,P,0
comiencen,comenzar,S,P,3,P,0
comiences,comenzar,S,P,2,S,0
comienza,comenzar,I,P,3,S,0
comienza,comenzar,M,0,2,S,0
comienzan,comenzar,I,P,3,P,0
comienzas,comenzar,I,P,2,S,0
comienzo,comenzar,I,P,1,S,0
conoce,conocer,I,P,3,S,0
conoce,conocer,M,0,2,S,0
conoced,conocer,M,0,2,P,0
conocemos,conocer,I,P,1,P,0
conocen,conocer,I,P,3,P,0
conocer,conocer,N,0,0,0,0
conoceremos,conocer,I,F,1,P,0
conocerá,conocer,I,F,3,S,0
conocerán,conocer,I,F,3,P,0
conocerás,conocer,I,F,2,S,0
conoceré,conocer,I,F,1,S,0
conoceréis,conocer,I,F,2,P,0
conocería,conocer,I,C,1,S,0
conocería,conocer,I,C,3,S,0
conoceríais,conocer,I,C,2,P,0
conoceríamos,conocer,I,C,1,P,0
conocerían,conocer,I,C,3,P,0
conocerías,conocer,I,C,2,S,0
conoces,conocer,I,P,2,S,0
conocida,conocer,P,0,0,S,F
conocidas,conocer,P,0,0,P,F
conocido,conocer,P,0,0,S,M
conocidos,conocer,P,0,0,P,M
conociendo,conocer,G,0,0,0,0
conociera,conocer,S,I,1,S,0
conociera,conocer,S,I,3,S,0
conocierais,conocer,S,I,2,P,0
conocieran,conocer,S,I,3,P,0
conocieras,conocer,S,I,2,S,0
conociere,conocer,S,F,1,S,0
conociere,conocer,S,F,3,S,0
conociereis,conocer,S,F,2,P,0
conocieren,conocer,S,F,3,P,0
conocieres,conocer,S,F,2,S,0
conocieron,conocer,I,S,3,P,0
conociese,conocer,S,I,1,S,0
conociese,conocer,S,I,3,S,0
conocieseis,conocer,S,I,2,P,0
conociesen,conocer,S,I,3,P,0
conocieses,conocer,S,I,2,S,0
conocimos,conocer,I,S,1,P,0
conociste,conocer,I,S,2,S,0
conocisteis,conocer,I,S,2,P,0
conociéramos,conocer,S,I,1,P,0
conociéremos,conocer,S,F,1,P,0
conociésemos,conocer,S,I,1,P,0
conoció,conocer,I,S,3,S,0
conocéis,conocer,I,P,2,P,0
conocí,conocer,I,S,1,S,0
conocía,conocer,I,I,1,S,0
conocía,conocer,I,I,3,S,0
conocíais,conocer,I,I,2,P,0
conocíamos,conocer,I,I,1,P,0
conocían,conocer,I,I,3,P,0
conocías,conocer,I,I,2,S,0
conozca,conocer,M,0,3,S,0
conozca,conocer,S,P,1,S,0
conozca,conocer,S,P,3,S,0
conozcamos,conocer,M,0,1,P,0
conozcamos,conocer,S,P,1,P,0
conozcan,conocer,M,0,3,P,0
conozcan,conocer,S,P,3,P,0
conozcas,conocer,S,P,2,S,0
conozco,conocer,I,P,1,S,0
conozcáis,conocer,S,P,2,P,0
conseguid,conseguir,M,0,2,P,0
conseguida,conseguir,P,0,0,S,F
conseguidas,conseguir,P,0,0,P,F
conseguido,conseguir,P,0,0,S,M
conseguidos,conseguir,P,0,0,P,M
conseguimos,conseguir,I,P,1,P,0
conseguimos,conseguir,I,S,1,P,0
conseguir,conseguir,N,0,0,0,0
conseguiremos,conseguir,I,F,1,P,0
conseguirá,conseguir,I,F,3,S,0
conseguirán,conseguir,I,F,3,P,0
conseguirás,conseguir,I,F,2,S,0
conseguiré,conseguir,I,F,1,S,0
conseguiréis,conseguir,I,F,2,P,0
conseguiría,conseguir,I,C,1,S,0
conseguiría,conseguir,I,C,3,S,0
conseguiríais,conseguir,I,C,2,P,0
conseguiríamos,conseguir,I,C,1,P,0
conseguirían,conseguir,I,C,3,P,0
conseguirías,conseguir,I,C,2,S,0
conseguiste,conseguir,I,S,2,S,0
conseguisteis,conseguir,I,S,2,P,0
conseguí,conseguir,I,S,1,S,0
conseguía,conseguir,I,I,1,S,0
conseguía,conseguir,I,I,3,S,0
conseguíais,conseguir,I,I,2,P,0
conseguíamos,conseguir,I,I,1,P,0
conseguían,conseguir,I,I,3,P,0
conseguías,conseguir,I,I,2,S,0
conseguís,conseguir,I,P,2,P,0
consiga,conseguir,M,0,3,S,0
consiga,conseguir,S,P,1,S,0
consiga,conseguir,S,P,3,S,0
consigamos,conseguir,M,0,1,P,0
consigamos,conseguir,S,P,1,P,0
consigan,conseguir,M,0,3,P,0
consigan,conseguir,S,P,3,P,0
consigas,conseguir,S,P,2,S,0
consigo,conseguir,I,P,1,S,0
consigue,conseguir,I,P,3,S,0
consigue,conseguir,M,0,2,S,0
consiguen,conseguir,I,P,3,P,0
consigues,conseguir,I,P,2,S,0
consiguiendo,conseguir,G,0,0,0,0
consiguiera,conseguir,S,I,1,S,0
consiguiera,conseguir,S,I,3,S,0
consiguierais,conseguir,S,I,2,P,0
consiguieran,conseguir,S,I,3,P,0
consiguieras,conseguir,S,I,2,S,0
consiguiere,conseguir,S,F,1,S,0
consiguiere,conseguir,S,F,3,S,0
consiguiereis,conseguir,S,F,2,P,0
consiguieren,conseguir,S,F,3,P,0
consiguieres,conseguir,S,F,2,S,0
consiguieron,conseguir,I,S,3,P,0
consiguiese,conseguir,S,I,1,S,0
consiguiese,conseguir,S,I,3,S,0
consiguieseis,conseguir,S,I,2,P,0
consiguiesen,conseguir,S,I,3,P,0
consiguieses,conseguir,S,I,2,S,0
consiguiéramos,conseguir,S,I,1,P,0
consiguiéremos,conseguir,S,F,1,P,0
consiguiésemos,conseguir,S,I,1,P,0
consiguió,conseguir,I,S,3,S,0
consigáis,conseguir,S,P,2,P,0
construid,construir,M,0,2,P,0
construida,construir,P,0,0,S,F
construidas,construir,P,0,0,P,F
construido,construir,P,0,0,S,M
construidos,construir,P,0,0,P,M
construimos,construir,I,P,1,P,0
construimos,construir,I,S,1,P,0
construir,construir,N,0,0,0,0
construiremos,construir,I,F,1,P,0
construirá,construir,I,F,3,S,0
construirán,construir,I,F,3,P,0
construirás,construir,I,F,2,S,0
construiré,construir,I,F,1,S,0
construiréis,construir,I,F,2,P,0
construiría,construir,I,C,1,S,0
construiría,construir,I,C,3,S,0
construiríais,construir,I,C,2,P,0
construiríamos,construir,I,C,1,P,0
construirían,construir,I,C,3,P,0
construirías,construir,I,C,2,S,0
construiste,construir,I,S,2,S,0
construisteis,construir,I,S,2,P,0
construya,construir,M,0,3,S,0
construya,construir,S,P,1,S,0
construya,construir,S,P,3,S,0
construyamos,construir,M,0,1,P,0
construyamos,construir,S,P,1,P,0
construyan,construir,M,0,3,P,0
construyan,construir,S,P,3,P,0
construyas,construir,S,P,2,S,0
construye,construir,I,P,3,S,0
construye,construir,M,0,2,S,0
construyen,construir,I,P,3,P,0
construyendo,construir,G,0,0,0,0
construyera,construir,S,I,1,S,0
construyera,construir,S,I,3,S,0
construyerais,construir,S,I,2,P,0
construyeran,construir,S,I,3,P,0
construyeras,construir,S,I,2,S,0
construyere,construir,S,F,1,S,0
construyere,construir,S,F,3,S,0
construyereis,construir,S,F,2,P,0
construyeren,construir,S,F,3,P,0
construyeres,construir,S,F,2,S,0
construyeron,construir,I,S,3,P,0
construyes,construir,I,P,2,S,0
construyese,construir,S,I,1,S,0
construyese,construir,S,I,3,S,0
construyeseis,construir,S,I,2,P,0
construyesen,construir,S,I,3,P,0
construyeses,construir,S,I,2,S,0
construyo,construir,I,P,1,S,0
construyáis,construir,S,P,2,P,0
construyéramos,construir,S,I,1,P,0
construyéremos,construir,S,F,1,P,0
construyésemos,construir,S,I,1,P,0
construyó,construir,I,S,3,S,0
construí,construir,I,S,1,S,0
construía,construir,I,I,1,S,0
construía,construir,I,I,3,S,0
construíais,construir,I,I,2,P,0
construíamos,construir,I,I,1,P,0
construían,construir,I,I,3,P,0
construías,construir,I,I,2,S,0
construís,construir,I,P,2,P,0
contaba,contar,I,I,1,S,0
contaba,contar,I,I,3,S,0
contabais,contar,I,I,2,P,0
contaban,contar,I,I,3,P,0
contabas,contar,I,I,2,S,0
contad,contar,M,0,2,P,0
contada,contar,P,0,0,S,F
contadas,contar,P,0,0,P,F
contado,contar,P,0,0,S,M
contados,contar,P,0,0,P,M
contamos,contar,I,P,1,P,0
contamos,contar,I,S,1,P,0
contando,contar,G,0,0,0,0
contar,contar,N,0,0,0,0
contara,contar,S,I,1,S,0
contara,contar,S,I,3,S,0
contarais,contar,S,I,2,P,0
contaran,contar,S,I,3,P,0
contaras,contar,S,I,2,S,0
contare,contar,S,F,1,S,0
contare,contar,S,F,3,S,0
contareis,contar,S,F,2,P,0
contaremos,contar,I,F,1,P,0
contaren,contar,S,F,3,P,0
contares,contar,S,F,2,S,0
contaron,contar,I,S,3,P,0
contará,contar,I,F,3,S,0
contarán,contar,I,F,3,P,0
contarás,contar,I,F,2,S,0
contaré,contar,I,F,1,S,0
contaréis,contar,I,F,2,P,0
contaría,contar,I,C,1,S,0
contaría,contar,I,C,3,S,0
contaríais,contar,I,C,2,P,0
contaríamos,contar,I,C,1,P,0
contarían,contar,I,C,3,P,0
contarías,contar,I,C,2,S,0
contase,contar,S,I,1,S,0
contase,contar,S,I,3,S,0
contaseis,contar,S,I,2,P,0
contasen,contar,S,I,3,P,0
contases,contar,S,I,2,S,0
contaste,contar,I,S,2,S,0
contasteis,contar,I,S,2,P,0
contemos,contar,M,0,1,P,0
contemos,contar,S,P,1,P,0
continuaba,continuar,I,I,1,S,0
continuaba,continuar,I,I,3,S,0
continuabais,continuar,I,I,2,P,0
continuaban,continuar,I,I,3,P,0
continuabas,continuar,I,I,2,S,0
continuad,continuar,M,0,2,P,0
continuada,continuar,P,0,0,S,F
continuadas,continuar,P,0,0,P,F
continuado,continuar,P,0,0,S,M
continuados,continuar,P,0,0,P,M
continuamos,continuar,I,P,1,P,0
continuamos,continuar,I,S,1,P,0
continuando,continuar,G,0,0,0,0
continuar,continuar,N,0,0,0,0
continuara,continuar,S,I,1,S,0
continuara,continuar,S,I,3,S,0
continuarais,continuar,S,I,2,P,0
continuaran,continuar,S,I,3,P,0
continuaras,continuar,S,I,2,S,0
continuare,continuar,S,F,1,S,0
continuare,continuar,S,F,3,S,0
continuareis,continuar,S,F,2,P,0
continuaremos,continuar,I,F,1,P,0
continuaren,continuar,S,F,3,P,0
continuares,continuar,S,F,2,S,0
continuaron,continuar,I,S,3,P,0
continuará,continuar,I,F,3,S,0
continuarán,continuar,I,F,3,P,0
continuarás,continuar,I,F,2,S,0
continuaré,continuar,I,F,1,S,0
continuaréis,continuar,I,F,2,P,0
continuaría,continuar,I,C,1,S,0
continuaría,continuar,I,C,3,S,0
continuaríais,continuar,I,C,2,P,0
continuaríamos,continuar,I,C,1,P,0
continuarían,continuar,I,C,3,P,0
continuarías,continuar,I,C,2,S,0
continuase,continuar,S,I,1,S,0
continuase,continuar,S,I,3,S,0
continuaseis,continuar,S,I,2,P,0
continuasen,continuar,S,I,3,P,0
continuases,continuar,S,I,2,S,0
continuaste,continuar,I,S,2,S,0
continuasteis,continuar,I,S,2,P,0
continuemos,continuar,M,0,1,P,0
continuemos,continuar,S,P,1,P,0
continuábamos,continuar,I,I,1,P,0
continuáis,continuar,I,P,2,P,0
continuáramos,continuar,S,I,1,P,0
continuáremos,continuar,S,F,1,P,0
continuásemos,continuar,S,I,1,P,0
continué,continuar,I,S,1,S,0
continuéis,continuar,S,P,2,P,0
continuó,continuar,I,S,3,S,0
continúa,continuar,I,P,3,S,0
continúa,continuar,M,0,2,S,0
continúan,continuar,I,P,3,P,0
continúas,continuar,I,P,2,S,0
continúe,continuar,M,0,3,S,0
continúe,continuar,S,P,1,S,0
continúe,continuar,S,P,3,S,0
continúen,continuar,M,0,3,P,0
continúen,continuar,S,P,3,P,0
continúes,continuar,S,P,2,S,0
continúo,continuar,I,P,1,S,0
contábamos,contar,I,I,1,P,0
contáis,contar,I,P,2,P,0
contáramos,contar,S,I,1,P,0
contáremos,contar,S,F,1,P,0
contásemos,contar,S,I,1,P,0
conté,contar,I,S,1,S,0
contéis,contar,S,P,2,P,0
contó,contar,I,S,3,S,0
convertid,convertir,M,0,2,P,0
convertida,convertir,P,0,0,S,F
convertidas,convertir,P,0,0,P,F
convertido,convertir,P,0,0,S,M
convertidos,convertir,P,0,0,P,M
convertimos,convertir,I,P,1,P,0
convertimos,convertir,I,S,1,P,0
convertir,convertir,N,0,0,0,0
convertiremos,convertir,I,F,1,P,0
convertirá,convertir,I,F,3,S,0
convertirán,convertir,I,F,3,P,0
convertirás,convertir,I,F,2,S,0
convertiré,convertir,I,F,1,S,0
convertiréis,convertir,I,F,2,P,0
convertiría,convertir,I,C,1,S,0
convertiría,convertir,I,C,3,S,0
convertiríais,convertir,I,C,2,P,0
convertiríamos,convertir,I,C,1,P,0
convertirían,convertir,I,C,3,P,0
convertirías,convertir,I,C,2,S,0
convertiste,convertir,I,S,2,S,0
convertisteis,convertir,I,S,2,P,0
convertí,convertir,I,S,1,S,0
convertía,convertir,I,I,1,S,0
convertía,convertir,I,I,3,S,0
convertíais,convertir,I,I,2,P,0
convertíamos,convertir,I,I,1,P,0
convertían,convertir,I,I,3,P,0
convertías,convertir,I,I,2,S,0
convertís,convertir,I,P,2,P,0
convierta,convertir,M,0,3,S,0
convierta,convertir,S,P,1,S,0
convierta,convertir,S,P,3,S,0
conviertan,convertir,M,0,3,P,0
conviertan,convertir,S,P,3,P,0
conviertas,convertir,S,P,2,S,0
convierte,convertir,I,P,3,S,0
convierte,convertir,M,0,2,S,0
convierten,convertir,I,P,3,P,0
conviertes,convertir,I,P,2,S,0
convierto,convertir,I,P,1,S,0
convirtamos,convertir,M,0,1,P,0
convirtamos,convertir,S,P,1,P,0
convirtiendo,convertir,G,0,0,0,0
convirtiera,convertir,S,I,1,S,0
convirtiera,convertir,S,I,3,S,0
convirtierais,convertir,S,I,2,P,0
convirtieran,convertir,S,I,3,P,0
convirtieras,convertir,S,I,2,S,0
convirtiere,convertir,S,F,1,S,0
convirtiere,convertir,S,F,3,S,0
convirtiereis,convertir,S,F,2,P,0
convirtieren,convertir,S,F,3,P,0
convirtieres,convertir,S,F,2,S,0
convirtieron,convertir,I,S,3,P,0
convirtiese,convertir,S,I,1,S,0
convirtiese,convertir,S,I,3,S,0
convirtieseis,convertir,S,I,2,P,0
convirtiesen,convertir,S,I,3,P,0
convirtieses,convertir,S,I,2,S,0
convirtiéramos,convertir,S,I,1,P,0
convirtiéremos,convertir,S,F,1,P,0
convirtiésemos,convertir,S,I,1,P,0
convirtió,convertir,I,S,3,S,0
convirtáis,convertir,S,P,2,P,0
costaba,costar,I,I,1,S,0
costaba,costar,I,I,3,S,0
costabais,costar,I,I,2,P,0
costaban,costar,I,I,3,P,0
costabas,costar,I,I,2,S,0
costad,costar,M,0,2,P,0
costada,costar,P,0,0,S,F
costadas,costar,P,0,0,P,F
costado,costar,P,0,0,S,M
costados,costar,P,0,0,P,M
costamos,costar,I,P,1,P,0
costamos,costar,I,S,1,P,0
costando,costar,G,0,0,0,0
costar,costar,N,0,0,0,0
costara,costar,S,I,1,S,0
costara,costar,S,I,3,S,0
costarais,costar,S,I,2,P,0
costaran,costar,S,I,3,P,0
costaras,costar,S,I,2,S,0
costare,costar,S,F,1,S,0
costare,costar,S,F,3,S,0
costareis,costar,S,F,2,P,0
costaremos,costar,I,F,1,P,0
costaren,costar,S,F,3,P,0
costares,costar,S,F,2,S,0
costaron,costar,I,S,3,P,0
costará,costar,I,F,3,S,0
costarán,costar,I,F,3,P,0
costarás,costar,I,F,2,S,0
costaré,costar,I,F,1,S,0
costaréis,costar,I,F,2,P,0
costaría,costar,I,C,1,S,0
costaría,costar,I,C,3,S,0
costaríais,costar,I,C,2,P,0
costaríamos,costar,I,C,1,P,0
costarían,costar,I,C,3,P,0
costarías,costar,I,C,2,S,0
costase,costar,S,I,1,S,0
costase,costar,S,I,3,S,0
costaseis,costar,S,I,2,P,0
costasen,costar,S,I,3,P,0
costases,costar,S,I,2,S,0
costaste,costar,I,S,2,S,0
costasteis,costar,I,S,2,P,0
costemos,costar,M,0,1,P,0
costemos,costar,S,P,1,P,0
costábamos,costar,I,I,1,P,0
costáis,costar,I,P,2,P,0
costáramos,costar,S,I,1,P,0
costáremos,costar,S,F,1,P,0
costásemos,costar,S,I,1,P,0
costé,costar,I,S,1,S,0
costéis,costar,S,P,2,P,0
costó,costar,I,S,3,S,0
crea,creer,M,0,3,S,0
crea,creer,S,P,1,S,0
crea,creer,S,P,3,S,0
creamos,creer,M,0,1,P,0
creamos,creer,S,P,1,P,0
crean,creer,M,0,3,P,0
crean,creer,S,P,3,P,0
creas,creer,S,P,2,S,0
crece,crecer,I,P,3,S,0
crece,crecer,M,0,2,S,0
creced,crecer,M,0,2,P,0
crecemos,crecer,I,P,1,P,0
crecen,crecer,I,P,3,P,0
crecer,crecer,N,0,0,0,0
creceremos,crecer,I,F,1,P,0
crecerá,crecer,I,F,3,S,0
crecerán,crecer,I,F,3,P,0
crecerás,crecer,I,F,2,S,0
creceré,crecer,I,F,1,S,0
creceréis,crecer,I,F,2,P,0
crecería,crecer,I,C,1,S,0
crecería,crecer,I,C,3,S,0
creceríais,crecer,I,C,2,P,0
creceríamos,crecer,I,C,1,P,0
crecerían,crecer,I,C,3,P,0
crecerías,crecer,I,C,2,S,0
creces,crecer,I,P,2,S,0
crecida,crecer,P,0,0,S,F
crecidas,crecer,P,0,0,P,F
crecido,crecer,P,0,0,S,M
crecidos,crecer,P,0,0,P,M
creciendo,crecer,G,0,0,0,0
creciera,crecer,S,I,1,S,0
creciera,crecer,S,I,3,S,0
crecierais,crecer,S,I,2,P,0
crecieran,crecer,S,I,3,P,0
crecieras,crecer,S,I,2,S,0
creciere,crecer,S,F,1,S,0
creciere,crecer,S,F,3,S,0
creciereis,crecer,S,F,2,P,0
crecieren,crecer,S,F,3,P,0
crecieres,crecer,S,F,2,S,0
crecieron,crecer,I,S,3,P,0
creciese,crecer,S,I,1,S,0
creciese,crecer,S,I,3,S,0
crecieseis,crecer,S,I,2,P,0
creciesen,crecer,S,I,3,P,0
crecieses,crecer,S,I,2,S,0
crecimos,crecer,I,S,1,P,0
creciste,crecer,I,S,2,S,0
crecisteis,crecer,I,S,2,P,0
creciéramos,crecer,S,I,1,P,0
creciéremos,crecer,S,F,1,P,0
