referential,adj
malaxis_ophioglossoides,n
blue_whale,n
genus_sambucus,n
earldom,n
baster,n
contiguous,adj
uncompromisingly,adv
impersonation,n
factotum,n
animal,n
animal,adj
unbridgeable,adj
boorish,adj
infrared_lamp,n
positron,n
marchland,n
genus_tuber,n
fashion_arbiter,n
impinge,v
derring-do,n
geographic_region,n
cosiness,n
beatniks,n
liabilities,n
monarchal,adj
excerption,n
house_sitter,n
winter_mushroom,n
squad,n
squab,n
squab,adj
anabas,n
dillenia,n
calamus_australis,n
operations,n
visual_acuity,n
spotted_black_bass,n
thermodynamically,adv
william_penn_adair_rogers,n
nonexploratory,adj
bittersweet_nightshade,n
nucifraga_columbiana,n
oviform,adj
solanum_jasmoides,n
cultural_movement,n
caviller,n
sales_finance_company,n
cadger,n
jampack,v
insusceptible,adj
genus_amphisbaena,n
slipper_plant,n
moghul,n
power_cable,n
licorice_root,n
mononuclear,adj
heathen,n
heathen,adj
overindulgent,adj
heather,n
work_bench,n
metastable,adj
septation,n
capacity_unit,n
langur,n
partner_off,v
myxobacter,n
fulmar,n
signory,n
jeffrey's_pine,n
signora,n
fretted,adj
signore,n
equidistribution,n
insurance_coverage,n
dogbane_family,n
halide,n
sanguineness,n
noble_gas,n
class_dicotyledones,n
progressively,adv
fair_deal,n
potyokin,n
nonviable,adj
foredge,n
unspectacular,adj
idling,n
sleuthing,n
genus_parophrys,n
michelangelo_merisi_da_caravaggio,n
northbound,adj
family_trachipteridae,n
neatness,n
celebrater,n
support_hose,n
quaternary,n
quaternary,adj
desert,n
desert,v
crosswind,n
seventh-day_adventism,n
incommunicative,adj
anno_domini,adv
canopic_vase,n
strap_fern,n
source_of_illumination,n
undifferentiated,adj
prefabricate,v
odobenidae,n
salesroom,n
sparaxis,n
inhumation,n
dictaphone,n
mons_veneris,n
sweet_corn_plant,n
river_dolphin,n
prairie_bird's-foot_trefoil,n
flashover,n
defective_pleading,n
quaternate,adj
duodecimal_digit,n
mackerel_sky,n
moonshell,n
bon_vivant,n
cakewalk,n
cakewalk,v
canary_grass,n
spirit_lamp,n
genus_galeorhinus,n
instrumentality,n
saboteur,n
caryocar,n
jodhpur_shoe,n
asynchronous_transfer_mode,n
pinscher,n
genus_lycaena,n
foreshank,n
queasily,adv
flower_garden,n
arrhenatherum_elatius,n
celebrated,adj
cross_off,v
palpitating,adj
cattle,n
senhor,n
ring-around-the-rosy,n
paleocene_epoch,n
brusa,n
hazel_alder,n
gravidity,n
scaly_fern,n
back_saw,n
brush,n
brush,v
brusk,adj
cali_cartel,n
soil_conditioner,n
lampblack,n
crosswise,adv
crosswise,adj
signal_tower,n
cabbage_bark,n
heyse,n
broad-mindedly,adv
human_remains_pouch,n
symbololatry,n
cecil_john_rhodes,n
brute,n
brute,adj
palpitation,n
francisco_jose_de_goya_y_lucientes,n
hungarian_monetary_unit,n
genista_raetam,n
faqir,n
retroactive,adj
crab-eating_raccoon,n
crystal_ball,n
issuing,n
uropsilus,n
greco-roman_wrestling,n
drosophila_melanogaster,n
cold_rubber,n
candy_egg,n
gay_man,n
family_blastodiaceae,n
bully_beef,n
avertible,adj
polling_station,n
enigmatic_canon,n
pressure_gage,n
squib,n
para_aminobenzoic_acid,n
squid,n
aneroid,n
aneroid,adj
kaffir_corn,n
european_silver_fir,n
subclass_asteridae,n
dispersed_particles,n
preservation,n
ebony_family,n
polyvinyl_chloride,n
enraptured,adj
family_antennariidae,n
accroides_gum,n
folk_music,n
cesar_ritz,n
speculation,n
mosquito_hawk,n
monkey_around,v
gadus_merlangus,n
devolve,v
vicar_of_christ,n
display_window,n
acid-base_indicator,n
podicipitiformes,n
toyshop,n
carangid,n
carangid,adj
planetary_nebula,n
intrude_on,v
ottoman_dynasty,n
white_friar,n
mount_etna,n
cephalopoda,n
punch-drunk,adj
pinchgut,n
soren_peter_lauritz_sorensen,n
brain_fever,n
take_lying_down,v
cooling_system,n
genus_erolia,n
genus_anchusa,n
horizontal_bar,n
arsenous_anhydride,n
take_for,v
european_cranberrybush,n
blood_clot,n
dysphemism,n
microeconomic,adj
mespilus_germanica,n
riesling,n
riant,adj
mount_godwin_austen,n
thessalian,n
coin_box,n
helmet-shaped,adj
snowy_heron,n
forficula,n
allowably,adv
peter_cooper,n
family_dacninae,n
bounce,n
bounce,v
c._s._lewis,n
leptotyphlopidae,n
scottish_terrier,n
nervus,n
enumerator,n
squabble,n
squabble,v
bouncy,adj
nauch,n
allowable,adj
hesperian,adj
deconstruct,v
whippersnapper,n
alembic,n
mindlessness,n
catsup,n
treasurer's_check,n
mammutidae,n
isometric_exercise,n
tampa_bay,n
european_nut_pine,n
wage_freeze,n
grundyism,n
copolymerize,v
earthman,n
heated_up,adj
orbit,n
orbit,v
nonworker,n
blatant,adj
bounds,n
persona_non_grata,n
placodermi,n
jaundice_of_the_newborn,n
cycladic_civilisation,n
bihar,n
estate_for_life,n
soft-finned_fish,n
genus_narcissus,n
sewer_main,n
micrurus_fulvius,n
phase_ii_clinical_trial,n
cystoid_macular_edema,n
herbert_blythe,n
riata,n
family_burseraceae,n
hausen,n
negotiable,adj
homoptera,n
boldly,adv
acromegalia,n
acromegalic,adj
class_cephalopoda,n
cheese_spread,n
incorporeality,n
shepherd,n
shepherd,v
bass_fiddle,n
sand_viper,n
small-cap,adj
leonardo,n
baseball_game,n
mcia,n
dazzle,n
dazzle,v
palm_off,v
steam_coal,n
tax_credit,n
lightheartedness,n
prime_number,n
djakarta,n
natural_order,n
kalapooia,n
antonio_pignatelli,n
mylodontidae,n
bar_billiards,n
cocculus_carolinus,n
coluber,n
lopid,n
frontiersman,n
chemical_diabetes,n
spoilation,n
cauterisation,n
peacock-blue,adj
overpowering,adj
nepeta_hederaceae,n
dispiriting,adj
capoten,n
tachyglossidae,n
point_of_accumulation,n
chabad-lubavitch,n
granulomatous,adj
gene_linkage,n
pleurisy,n
touchback,n
insupportable,adj
hexad,n
sleeping_hibiscus,n
school_year,n
startup,n
deixis,n
camelhair,n
idle_words,n
righteye_flounder,n
parking_lot,n
raining,adj
public_easement,n
mistral,n
travel_guidebook,n
handrail,n
thalidomide,n
privilege_against_self_incrimination,n
rogue_state,n
overstretch,v
briquet,n
rob_roy,n
vacuolate,adj
jehovah,n
vendition,n
auricularia_auricula,n
emphasizing,n
in_principle,adv
genus_bos,n
all_in_all,adv
west_by_south,n
lady's_slipper,n
saint_vitus_dance,n
spirogyra,n
self-propelling,adj
copolymerise,v
palm_oil,n
dodonaea,n
closing_time,n
scilla,n
underwater_archaeology,n
foster_daughter,n
magnification,n
rose_beetle,n
estronol,n
duodenal_ulcer,n
haussa,n
scatty,adj
edgeways,adv
kakatoe_galerita,n
catacorner,adj
jack_roosevelt_robinson,n
overproduce,v
truth_drug,n
tachylite,n
creeping_lily,n
cheeseflower,n
submarine_torpedo,n
basic_slag,n
conspectus,n
all-or-none_law,n
capital_of_hungary,n
medical_student,n
housing_industry,n
monumental,adj
hexed,adj
artemisia_vulgaris,n
pair_of_virginals,n
cincinnatus,n
tramp_down,v
family_dermochelyidae,n
halite,n
keep_tabs_on,v
laugh_line,n
potboy,n
saint_matthew,n
montezuma,n
glucocorticoid,n
gentian_violet,n
gatling_gun,n
yeoman_of_the_guard,n
subset,n
harry_houdini,n
unsubmissive,adj
venus's_flytrap,n
meibomian_cyst,n
cosmologic,adj
shofar,n
speculative,adj
wilson,n
shiah,n
ullage,n
superior_general,n
uranoscopidae,n
nigher,adv
guomindang,n
decollete,adj
spotted_barramundi,n
deadened,adj
acrocyanosis,n
symphalangus,n
impending,adj
bumper_car,n
imperishability,n
musette_pipe,n
randomisation,n
dubitable,adj
axial_rotation,n
logical_diagram,n
money_plant,n
audiovisual,n
audiovisual,adj
bugologist,n
roadbook,n
gila_desert,n
undreamed_of,adj
rosefish,n
carcharhinus_plumbeus,n
diplomatic_minister,n
quick-frozen,adj
undecorated,adj
cooperator,n
downturn,n
mitsvah,n
blood_clam,n
german_tamarisk,n
foremanship,n
body_pad,n
united_states_air_force,n
genus_platycerium,n
enterotoxemia,n
curtiss,n
battalion,n
cutaneous_vein,n
bighead,n
gaius_julius_caesar,n
bladderwort_family,n
genus_prionace,n
dogsbody,n
sophora,n
brobdingnag,n
hedge_maple,n
morbidness,n
pernicious_anemia,n
virginian_stock,n
aneides,n
coordinately,adv
endowment,n
genus_helenium,n
tragically,adv
startle,n
startle,v
ninety-two,adj
touch_typing,n
emptor,n
millenarian,n
millenarian,adj
basset,n
basset,v
mantis_crab,n
unchangeableness,n
easiness,n
prazosin,n
cobble_up,v
salience,n
minuteman,n
klamath,n
abnormalcy,n
fuller,n
gaspar,n
family_plumbaginaceae,n
awlwort,n
vinegar_fly,n
posturing,n
tuatha_de_danann,n
remain_down,v
dairying,n
muscle_system,n
african_tulip,n
mikania_scandens,n
funeral_march,n
plentiful,adj
old_dominion,n
lygodium_microphyllum,n
saliency,n
good-bye,n
plastination,n
fairbanks,n
southeastern_pocket_gopher,n
crosby,n
clucking,n
fisherman,n
genus_arisarum,n
burkina_faso_franc,n
eurasian_otter,n
nerves,n
acrocephalus,n
supposed,adj
supersensitized,adj
fundamentalist,n
fundamentalist,adj
athyrium_pycnocarpon,n
view_as,v
download,v
water_gap,n
american_dwarf_birch,n
zonal,adj
chantlike,adj
water_gas,n
dryden,n
animal_foot,n
walter_gropius,n
os_lunatum,n
precocious_dentition,n
self-starter,n
distrustfully,adv
tag_on,v
ockham's_razor,n
berlage,n
palatopharyngoplasty,n
embroiled,adj
cuddy,n
valley_girl,n
nonbelligerent,adj
centripetal_acceleration,n
the_admirable_crichton,n
prince_fumimaro_konoe,n
fundamentalism,n
genus_daboecia,n
raffles,n
contester,n
azeri,n
concluding,adj
cloakmaker,n
cerement,n
contestee,n
forty-nine,adj
contested,adj
take_pride,v
acid-base_equilibrium,n
quarter_round,n
vestibulocochlear_nerve,n
ballyhoo,n
ballyhoo,v
game_equipment,n
haemulon_aurolineatum,n
arroyo,n
stock_room,n
proselyte,n
potash,n
dematerialize,v
hundred-and-twentieth,adj
the_nazarene,n
thunderstorm,n
genus_ara,n
callow,adj
djibouti_franc,n
defensiveness,n
ribes,n
scourger,n
indisposition,n
ureterorenal_reflux,n
satyriasis,n
syrian_pound,n
logic_diagram,n
telopea_oreades,n
potato,n
consanguineal,adj
genus_campanula,n
naval_equipment,n
castilleja_chromosa,n
perinasal,adj
cumulous,adj
dispense,v
roumania,n
milline,n
milling,n
synesthetic,adj
eupneic,adj
unsectarian,adj
left-wing,adj
bestir,v
western_tanager,n
diplotaxis_muralis,n
juarez,n
loyalty,n
alligator_snapper,n
underbelly,n
blighty_wound,n
million,n
million,adj
tamarin,n
abnormally,adv
erythroxylon_truxiuense,n
object-oriented_database_management_system,n
weser_river,n
venn_diagram,n
scissors_grip,n
heartbreaking,adj
chabazite,n
badness,n
conventionalized,adj
subserve,v
busload,n
palm_nut,n
ticket_collector,n
piddock,n
aweigh,adj
pencil_pusher,n
purple_strawberry_guava,n
shasta_salamander,n
low-grade,adj
nauru,n
photomosaic,n
seneca_snakeroot,n
callus,n
callus,v
fratercula_corniculata,n
stephen_collins_foster,n
synchromesh,n
faddily,adv
computer_dealer,n
orchidectomy,n
genus_gerea,n
tamarix,n
unrevised,adj
diametrical_opposition,n
bombycidae,n
d'oyly_carte,n
incipience,n
kol_nidre,n
pozsony,n
dumdum_fever,n
demagog,n
counterbalance,n
counterbalance,v
picture_tube,n
funny_remark,n
caldron,n
village_green,n
fissipedia,n
stutterer,n
millime,n
batting_coach,n
incipiency,n
underproduce,v
gastrointestinal_disorder,n
market_day,n
eyeball,n
eyeball,v
field_strength_unit,n
wood_grain,n
redshift,n
genus_thamnophilus,n
bothered,adj
yellow_cleavers,n
asbestos,n
prelature,n
melanerpes,n
obsequiously,adv
genus_pulicaria,n
frankfurt,n
brueghel,n
great_saphenous_vein,n
hell's_half_acre,n
biotype,n
plasticizer,n
clingfish,n
gatekeeper,n
best-selling,adj
tolbooth,n
saucer-shaped,adj
tot_up,v
lying_under_oath,n
shirtfront,n
injured,adj
get_about,v
dematerialise,v
european_brown_bat,n
cacodaemonic,adj
axe_handle,n
wild_bean,n
disk_brake,n
genus_manihot,n
common_mullein,n
innominate_artery,n
new_english_bible,n
whipsnake,n
coalescency,n
descending,adj
rudderstock,n
transfigure,v
heterothermic,adj
equipage,n
receptor,n
coalescence,n
belemnitidae,n
bestow,v
boehmenism,n
supply-side_economics,n
genus_hipsurus,n
elaphurus,n
oxidation-reduction_indicator,n
forrader,adv
philophylla,n
windlessness,n
gynobase,n
woodruff,n
starter,n
biscutalla_laevigata,n
tapirus_terrestris,n
ampere,n
mount_kilimanjaro,n
nightshade,n
flower_stalk,n
chartres_cathedral,n
nerve_growth_factor,n
geophysical_science,n
kaiser,n
amplitude_level,n
bewilderingly,adv
budding,n
budding,adj
dado,n
dado,v
presidentship,n
colour_television_system,n
cuspidate,adj
subtonic,n
shiva,n
mbit,n
pesantren,n
godforsaken,adj
doctor_of_musical_arts,n
cleavage_cavity,n
old_squaw,n
rockford,n
anti-masonic_party,n
externalize,v
vldl,n
knocker,n
provost_court,n
family_vittariaceae,n
barbican,n
palometa,n
potage,n
allocatable,adj
upwind,adv
upwind,adj
floating_policy,n
proverbial,adj
brown-purple,adj
water_elm,n
gothic_romancer,n
faddist,n
coconut_palm,n
hewer,n
japan_trench,n
faddish,adj
angiotensin_ii_inhibitor,n
c._trachomatis,n
circumambulate,v
nortriptyline,n
nates,n
mental_exhaustion,n
dace,n
abrasive_material,n
fringe_benefit,n
fraternal,adj
receptiveness,n
quitclaim,n
loyally,adv
sooner_state,n
monongahela_river,n
white-lipped_peccary,n
tropism,n
tarzan_of_the_apes,n
shite,n
genus_ophioglossum,n
dada,n
goldilocks,n
pesantran,n
time_immemorial,n
externality,n
casuistry,n
fewest,adj
tactfulness,n
martyrdom,n
apomixis,n
mercenary,n
mercenary,adj
dislocate,v
genus_acanthocybium,n
order_neuroptera,n
alecto,n
future,n
future,adj
robert_owen,n
al-qaida,n
rarefied,adj
vasomax,n
chlamydomonas,n
diamond_jim,n
de-access,v
night_latch,n
uranyl_group,n
hawser_bend,n
little-league_team,n
contemptible,adj
metallurgy,n
fishtail,v
self-effacing,adj
glechoma_hederaceae,n
cater-cornered,adj
daba,n
amorphophallus,n
caramelise,v
line_of_products,n
cistus_ladanifer,n
nitrogenous,adj
natator,n
fluting,n
muslim_calendar,n
impious,adj
jillion,n
frappe,n
lent_lily,n
supraocular,adj
axiomatically,adv
sea_tang,n
blackfly,n
tickler_file,n
genus_caesalpinia,n
natal,n
natal,adj
skullduggery,n
ninety-six,adj
secondary_dysmenorrhea,n
seemly,adj
contemptibly,adv
showtime,n
tank_driver,n
uniform,n
uniform,v
uniform,adj
makomako,n
beach_plum_bush,n
prelacy,n
redbird_cactus,n
big_h,n
age_bracket,n
amitosis,n
yellow-eyed_grass,n
genus_dendroctonus,n
black_plague,n
upright_piano,n
scenically,adv
quizzer,n
pipe_fitting,n
hushing,n
utica,n
large_integer,n
fill_again,v
growth_industry,n
peace_offering,n
genus_naemorhedus,n
entropy,n
verifier,n
definite_integral,n
bolero,n
laurels,n
soap_powder,n
gracefulness,n
deciduous_tooth,n
psychopsis,n
genus_biscutella,n
verified,adj
phyllostomus,n
unsubstantiated,adj
furtherance,n
katabolic,adj
gambrel,n
calvary_cross,n
brown_hickory,n
a._e._burnside,n
ask_out,v
behoove,v
oast_house,n
genus_glechoma,n
juice_up,v
stage_set,n
underway,adj
amenorrhoea,n
expurgation,n
violative,adj
premenstrual_syndrome,n
bolete,n
rockfoil,n
genus_doodia,n
condenser,n
tipper_lorry,n
be_all_and_end_all,n
externalise,v
telfer,n
family_synchytriaceae,n
laurens,n
order_pholidota,n
johannes_kepler,n
stockpile,n
stockpile,v
zooid,n
chamaedaphne,n
contingency_fee,n
deaf_person,n
neurolemma,n
doled_out,adj
discriminative_stimulus,n
ringside_seat,n
east_coast,n
fatigue_duty,n
coal_miner,n
parlor,n
genus_minuartia,n
seedsman,n
high_spirits,n
miniaturization,n
wiesel,n
supposal,n
superhighway,n
tinkerer,n
chocolate_fondue,n
eternal_damnation,n
honeycomb,n
honeycomb,v
amnionic,adj
aurora_borealis,n
mohandas_karamchand_gandhi,n
nor'-nor'-east,n
nor'-nor'-east,adv
quintillion,n
smelling_bottle,n
judgement_of_dismissal,n
hidrotic,adj
genus_juncus,n
citizens_committee,n
eunuch,n
respects,n
creeping_charlie,n
affixial,adj
treadle,n
treadle,v
arroba,n
little_clubmoss,n
indian_chickweed,n
razorbacked_hog,n
genus_aix,n
biosafety_level_4,n
biosafety_level_3,n
biosafety_level_2,n
biosafety_level_1,n
kraurosis_vulvae,n
autochthony,n
house_of_lancaster,n
spurge_family,n
southey,n
lxxviii,n
lxxviii,adj
undraped,adj
emphatically,adv
genus_arum,n
cargo_area,n
pegged-down,adj
matter_of_law,n
dichlorodiphenyltrichloroethane,n
forearm,n
forearm,v
orcus,n
boskop_man,n
copper,n
copper,v
fanny,n
neckcloth,n
aloofness,n
order_solenogastres,n
magnetic_head,n
edronax,n
assiduously,adv
souther,n
fairy-slipper,n
sabbatum,n
motivity,n
photolithography,n
platitudinal,adj
afars_and_issas,n
wilton,n
genus_atticus,n
electronic_text,n
erinaceidae,n
notched,adj
family_fumariaceae,n
cypher,n
cypher,v
pick-off,n
violation,n
death_duty,n
leo_xiii,n
faecalith,n
sweet_marjoram,n
genus_forficula,n
othello,n
trash_pile,n
nigger,n
battle_of_omdurman,n
anterior_horn,n
walk_in,v
churrigueresco,adj
terefah,adj
hoecake,n
joffrey,n
snowboarding,n
genus_dasypus,n
counterglow,n
tempest-tossed,adj
fast_buck,n
chattel,n
bubble_chamber,n
chatter,n
chatter,v
past_participle,n
john_xxiii,n
coachbuilder,n
louis_henry_sullivan,n
quibbler,n
modillion,n
dreaminess,n
paul_simon,n
small-arm,n
grammatical_category,n
bight,n
bight,v
genus_anemone,n
franking_machine,n
wisdom_tooth,n
daub,n
daub,v
george_sand,n
class_polychaeta,n
phonological_system,n
thoracic_aorta,n
f_layer,n
minister_plenipotentiary,n
evolutionarily,adv
desert_plant,n
persoonia,n
side-look,n
unalterably,adv
enarthrodial_joint,n
family_ichthyosauridae,n
hiccough_nut,n
data,n
calmly,adv
sideritis,n
date,n
date,v
tropics,n
pailful,n
serial_music,n
georgi_konstantinovich_zhukov,n
arctic_poppy,n
cobble_together,v
lorca,n
electrification,n
naiant,adj
eleven-plus,n
wild_cinnamon,n
molarity,n
seaworthiness,n
live_over,v
glove_leather,n
dash,n
dash,v
woodscrew,n
redbrush,n
boulle,n
dard,n
high-power,adj
niggle,v
yo-yo,n
indian_agent,n
lobbyist,n
swap_space,n
gerontologist,n
knitting_machine,n
natty,adj
dart,n
dart,v
change_of_mind,n
orczy,n
gypsy_dancing,n
genus_pygopus,n
exhilarate,v
xenorhyncus_asiaticus,n
interbreed,v
darn,n
darn,v
dark,n
dark,adj
dari,n
highborn,adj
unit_of_time,n
dare,n
dare,v
lobbyism,n
traumatic,adj
porto_rico,n
polysemant,n
aqueous_humour,n
malosma_laurina,n
breughel,n
freshwater_cordgrass,n
steadfastness,n
andrenidae,n
cocktail_party,n
in_the_main,adv
pinguinus_impennis,n
melogale,n
natta,n
punctually,adv
free_house,n
onychosis,n
bigot,n
bigos,n
gasoline_engine,n
prelate,n
bus_fare,n
nipa_fruticans,n
strip_steak,n
defense_force,n
tattered,adj
neruda,n
ultraviolet_spectrum,n
gesell,n
iron_perchloride,n
furfuraldehyde,n
ginglymus,n
plating,n
karaya_gum,n
red_man,n
allegorizer,n
illusion,n
creedal,adj
danu,n
uzbekistani_monetary_unit,n
wave_guide,n
genus_callitris,n
bougainvillaea,n
tutankhamen,n
trickster,n
dutch_clover,n
shift,n
shift,v
investing,n
senecio_glabellus,n
street-walk,v
soldering_iron,n
dane,n
collectivisation,n
dana,n
altitude,n
shina,n
hulking,adj
shine,n
shine,v
earthnut,n
dank,adj
regent,n
regent,adj
lineament,n
damp,n
damp,v
damp,adj
orphan_site,n
go-between,n
william_henry_fox_talbot,n
core_bit,n
entandrophragma,n
genus_adlumia,n
big_blue,n
shiny,adj
friability,n
dame,n
cerastium_alpinum,n
esther,n
illusive,adj
dama,n
damn,n
damn,v
damn,adv
damn,adj
rhabdovirus,n
parlay,n
parlay,v
stinking_horehound,n
genus_senna,n
dalo,n
beltway,n
sweatshop,n
great_australian_desert,n
genus_froelichia,n
ask_jeeves,n
wilted,adj
pyrolusite,n
dale,n
dali,n
disinfestation_officer,n
shill,n
shill,v
horridly,adv
electrical_engineering,n
babyrousa_babyrussa,n
plume_grass,n
unreality,n
vinegar_eel,n
eggwhisk,n
hamster,n
sex_kitten,n
anglophilic,adj
wet-bulb_thermometer,n
anglophilia,n
requirements_contract,n
speaker,n
manteidae,n
ecclesiastical_calendar,n
pyrrhotine,n
crescent-cell_anaemia,n
archibald_percival_wavell,n
philippine_islands,n
claviceps,n
nonspecific,adj
sabbatia,n
swarthiness,n
sabbatic,adj
shirk,v
garcinia_mangostana,n
natrix_natrix,n
pioneer,n
pioneer,v
ping-pong_ball,n
haunted,adj
retroflexed,adj
school_day,n
synesthesia,n
shire,n
key_west,n
moment_of_a_couple,n
dedicated,adj
psychometry,n
reflectively,adv
dais,n
parley,n
parley,v
shirr,v
dail,n
shirt,n
shirt,v
miliary_fever,n
chalcid_wasp,n
rhinobatidae,n
genus_arca,n
physical_property,n
hangman,n
unrealism,n
chaperon,n
chaperon,v
enchantingly,adv
subclass_teleostei,n
engelmannia,n
oreo_cookie,n
stitchwort,n
family_tupaiidae,n
minute_hand,n
dahl,n
incorrigible,adj
heat_of_vaporisation,n
comte_de_rochambeau,n
capital_of_costa_rica,n
battle_of_the_aisne,n
hudsonia,n
final_decision,n
considerately,adv
meteor_stream,n
admiral_nelson,n
green_mushroom_pimple,n
carolus_linnaeus,n
epithet,n
carboxyl,n
carboxyl,adj
order,n
order,v
lake_ontario,n
to_be_precise,adv
kidney_bean,n
torreya_taxifolia,n
immature,adj
depleted,adj
dago,n
chunga_burmeisteri,n
personal_foul,n
millenarist,n
taoism,n
self-produced,adj
potassium_carbonate,n
bog_whortleberry,n
carduelis_carduelis,n
anthelminthic,n
anthelminthic,adj
crocodile_tears,n
taoist,n
taoist,adj
daft,adj
tantaliser,n
catchpenny,adj
crookneck,n
hanseatic_league,n
white_woman,n
cluster,n
cluster,v
alveolar_ridge,n
genus_spirula,n
basque,n
caprimulgus_carolinensis,n
millenarism,n
scutch_grass,n
sebastiana,n
sanctimony,n
rhinoscope,n
social_assistance,n
merman,n
falcatifolium_taxoides,n
werfel,n
eightfold,adj
senselessly,adv
vowelize,v
pleading,n
pleading,adj
genus_araucaria,n
rhinoscopy,n
al-ma'unah,n
argusianus,n
president_cleveland,n
shakeup,n
progress_to,v
infringement_of_copyright,n
blue_mold_fungus,n
anaphora,n
white-tipped_shark,n
balaenoptera_physalus,n
w._somerset_maugham,n
rex_begonia,n
genus_perca,n
epiphora,n
prehistorical,adj
meandering,adj
onion_yellow_dwarf,n
apparitional,adj
scrape,n
scrape,v
answerer,n
unfunded,adj
wherever,adv
couch_grass,n
scraps,n
campanulated,adj
aleuria_aurantia,n
factitious,adj
roman_a_clef,n
labor_coach,n
willow,n
pashtoon,n
medical_relation,n
needle-wood,n
resuspension,n
tympanuchus_pallidicinctus,n
bartlett_pear,n
cacalia_lutea,n
kyushu,n
liquidiser,n
order_coleoptera,n
rubus_occidentalis,n
hessian_fly,n
juan_domingo_peron,n
larix_occidentalis,n
illegal,adj
bison,n
pessimum,adj
provocation,n
nothings,n
grimes'_golden,n
thrown-away,adj
vertebral_column,n
ogress,n
felled_seam,n
cxxv,adj
filter_tip,n
vichy_water,n
expertise,n
diving_event,n
nematode,n
cxxx,adj
vesalius,n
liquid_crystal_display,n
nematoda,n
steller_sea_lion,n
fancy,n
fancy,v
fancy,adj
callathump,n
religionist,n
influent,adj
newspaper_columnist,n
cast_out,v
halloo,n
halloo,v
religionism,n
hermann_hesse,n
silverware,n
lutenist,n
actuarial_table,n
capital_of_montana,n
immatureness,n
warren_burger,n
lowan,n
provocative,adj
chahta,n
stipple,v
saint_kitts_and_nevis,n
unordered,adj
plethodon,n
right_to_an_attorney,n
rattlesnake,n
opprobrious,adj
carpeted,adj
hallow,v
diminution,n
guadalupe_mountains_national_park,n
antwerpen,n
alfred_hitchcock,n
indira_nehru_gandhi,n
second_adventist,n
second_adventism,n
scouring,n
hackee,n
genitor,n
legal_tender,n
hacker,n
disturb,v
senega,n
counterplot,n
counterplot,v
pusillanimous,adj
clearcutness,n
nerodia_sipedon,n
nina_from_carolina,n
flindersia_schottiana,n
chlorococcum,n
foldaway,adj
oort_cloud,n
actinomycete,n
splanchnic,adj
ulmus,n
god-fearing,adj
lyme_arthritis,n
personal_loan,n
tympanuchus,n
solandra_guttata,n
leaning_tower_of_pisa,n
appropriable,adj
solid_ground,n
ratchet_wheel,n
collagenic,adj
fraulein,n
venae_interlobulares_hepatis,n
myrmecophilous,adj
general_de_gaulle,n
mugo_pine,n
utility_revenue_bond,n
friction_tape,n
atticus,n
genus_dicamptodon,n
genus_aletris,n
hypertext_transfer_protocol,n
heming,n
lower,n
lower,v
freak,n
freak,v
scrawl,n
scrawl,v
crenellation,n
sansevieria_guineensis,n
looker,n
minocin,n
unconsidered,adj
commonwealth_of_independent_states,n
pyongyang,n
willis,n
genus_kobus,n
insectivorous,adj
pork_butcher,n
offended,adj
effeminise,v
dysdercus,n
treadmill,n
data_structure,n
naked-tailed,adj
force_per_unit_area,n
offender,n
doubtful,adj
bering_strait,n
republic_of_uzbekistan,n
shawn,n
shawm,n
shawl,n
waxed,adj
glassworker,n
resurrect,v
ballota_nigra,n
counterfactuality,n
compact_disk,n
waxen,adj
pellitory-of-the-wall,n
sheeting,n
blue_sage,n
compact_disc,n
freestyle,n
flightless_bird,n
willet,n
submaxillary_salivary_gland,n
free_state,n
hoop_snake,n
sporobolus_cryptandrus,n
hallah,n
exegetic,adj
all-powerful,adj
stationary_stochastic_process,n
cyan,n
cyan,adj
morus_nigra,n
bride_price,n
empennage,n
feathertop,n
vowelise,v
lash_out,v
vladimir_vladimirovich_mayakovski,n
knockabout,n
knockabout,adj
whizbang,n
youthfulness,n
absolute_space,n
aqua_regia,n
bighorn,n
hydrolyzable,adj
quercus_laevis,n
lonesome,adj
roe_deer,n
hand_out,v
shave,n
shave,v
cloven-footed,adj
stapelia,n
conyza_canadensis,n
dumb_bomb,n
bathsheba,n
pocket_calculator,n
globeflower,n
court_game,n
crocethia,n
shriveled,adj
bahaism,n
self-constituted,adj
ferrite,n
aptly,adv
chionochloa_conspicua,n
p._g._wodehouse,n
stationary,adj
laryngopharynx,n
praetorium,n
lingual_vein,n
east_turkestan_islamic_movement,n
harnessed,adj
water_ice,n
family_bruchidae,n
re-establishment,n
effeminize,v
disciple,n
cheliceral,adj
metameric,adj
john_marquand,n
yack_away,v
aleuronic,adj
unsparing,adj
family_gobiidae,n
tonguing_and_grooving_plane,n
business_suit,n
peripatopsidae,n
capital_of_uganda,n
first_baseman,n
gospeller,n
denazify,v
conning_tower,n
rio_de_janeiro,n
family_ascaphidae,n
obovate,adj
lexicalization,n
goldfinch,n
haplopappus,n
resuspend,v
hallel,n
fiance,n
halley,n
lowly,adj
anacyclus_pyrethrum,n
naked,adj
wristband,n
genus_arcella,n
high-angle_fire,n
family_arctiidae,n
antarctic,n
antarctic,adj
edgar_varese,n
player_piano,n
aplasia,n
muhammadan_calendar,n
tanacetum_ptarmiciflorum,n
ulnar,adj
musicalness,n
crude_oil,n
mycology,n
irrelevance,n
bureaucratically,adv
rotifera,n
habitual_criminal,n
